CL_FISCAL,Nome,UNIDADE,Estoque,Preco,VAL_TOTAL
30043210,0188262-TOPISON POM.1MG/G 20G,UN,2,5652.0,11304.0
30051020,0571292-TOPZ CURATIVO C/10 GALINHA PINTADINHA,UN,5,356.0,1780.0
30051020,0529788-TOPZ CURATIVO C/10 PATRULHA CANINA CH,UN,3,356.0,1068.0
30051020,0556614-TOPZ CURATIVO C/25 GALINHA PINTADINHA,UN,3,700.0,2100.0
30051020,0517457-TOPZ CURATIVO C/25 PATRULHA CANINA CH,UN,6,701.0,4206.0
56012190,0557220-TOPZ HASTE FLEX C/50UN POTE GALINHA P,UN,6,500.0,3000.0
30049062,0505224-TORAGESIC 5MG 5ML,UN,1,4316.0,4316.0
30049062,0518454-TORAGESIC SL 10MG C/20 COMP,UN,2,2998.0,5996.0
30049059,0273314-TORANTE XAROPE 100ML,UN,1,5206.0,5206.0
30049062,0562525-TORMIV ODG 10MG C/10 ENV,UN,2,2642.0,5284.0
30049062,0484258-TORMIV SL 10MG C/10 COMP,UN,2,2764.0,5528.0
90211010,0271247-TORNOZELEIRA MERCUR SPORT M,UN,2,2498.0,4996.0
90211010,0271259-TORNOZELEIRA MERCUR SPORT P,UN,3,2498.0,7494.0
30049049,0259034-TORSILAX C/10 COMP,UN,36,296.0,10656.0
30049037,0125579-TORSILAX C/30 COMP,UN,16,1035.0,16560.0
30049099,0210461-TORVAL CR 300MG C/30 COMP,UN,1,4073.0,4073.0
30042059,0570356-TOTACEF 500MG C/14 COMP,UN,1,7563.0,7563.0
21069030,0547126-TOTAVIT C/30 CAPS GEL,UN,1,8962.0,8962.0
65069900,0560740-TOUCA CIRURGICA,UN,3,1199.0,3597.0
33061000,0542204-TRALALA GEL DENTAL BABY 70G MACA PERA,UN,1,904.0,904.0
33059000,0542230-TRALALA KIDS GEL 150G COM GLITTER,UN,3,1398.0,4194.0
33059000,0377735-TRALALA KIDS GEL 250G,UN,2,1197.0,2394.0
33059000,0377833-TRALALA KIDS GEL COLA 250G,UN,2,1199.0,2398.0
30049039,0010706-TRAMAL 100MG GTS 10ML,UN,2,11942.0,23884.0
30049039,0010702-TRAMAL 50MG C/10 CAPS,UN,2,6571.0,13142.0
30049039,0394125-TRAMAL 50MG C/20 CAPS,UN,3,12274.0,36822.0
30049039,0012294-TRAMAL RET 100MG C/10 COMP,UN,3,10336.0,31008.0
30049039,0484209-TRAMAL RET 50MG C/10 COMP,UN,1,5248.0,5248.0
30039099,0010711-TRANSAMIN 250MG C/12 COMP,UN,3,6209.0,18627.0
30049069,0571328-TRANSAMIN 500MG C/6 COMP,UN,1,6566.0,6566.0
30044990,0185504-TRANSPULMIN MEL XPE PED 150ML,UN,1,3039.0,3039.0
"30042099,""0523344-TRATURIL 5,631G/8G 1ENV"",UN,2,5164.0,10328.0"
"30042099,""0566548-TRATURIL 5,631G/8G 2ENV"",UN,2,10155.0,20310.0"
30049039,0456815-TRAUM RET 100MG C/10 COMP,UN,1,7563.0,7563.0
30049099,0491350-TRAUMEEL S C/50 COMP,UN,2,9032.0,18064.0
30049099,0487652-TRAUMEEL S POM 50G,UN,1,7909.0,7909.0
"30043991,""0552126-TRAVAMED 0,4MG COLIRIO 2,5ML"",UN,1,12981.0,12981.0"
"30049099,""0547419-TRAVAMED MT COLIRIO 2,5ML"",UN,1,11361.0,11361.0"
"30049099,""0558338-TRAVOPROSTA MEDLEY 0,4MG SOL OFT 2,5M"",UN,1,3425.0,3425.0"
30049069,0286740-TRAYENTA 5MG C/30 COMP,UN,1,26027.0,26027.0
"30049049,""0475968-TRAYENTA DUO 2,5/1000MG C/60 COMP"",UN,1,23938.0,23938.0"
"30049049,""0416810-TRAYENTA DUO 2,5/850MG C/60 COMP"",UN,1,23938.0,23938.0"
19053200,0565136-TRENTO CHOCOLATE 29G ROLINHOS BCO DAR,UN,3,275.0,825.0
19053200,0420384-TRENTO CHOCOLATE 29G ROLINHOS LIMAO,UN,9,275.0,2475.0
19053200,0566658-TRENTO CHOCOLATE 29G ROLINHOS PISTACH,UN,2,275.0,550.0
19053200,0566720-TRENTO CHOCOLATE 29G ROLINHOS TRUFA C,UN,7,275.0,1925.0
19053200,0522848-TRENTO CHOCOLATE 40G BITES AVELA AO L,UN,7,400.0,2800.0
19053200,0565112-TRENTO CHOCOLATE 40G BITES DUO,UN,10,400.0,4000.0
21069030,0556479-TREONAT MAGNESIO+TREONINA DUOM C/60 C,UN,2,1917.0,3834.0
33059000,0567765-TRESEMME COND.400ML MATIZADOR ULTRA V,UN,3,1979.0,5937.0
33059000,0571793-TRESEMME PROT.TERMICO 110ML SPRAY,UN,1,1767.0,1767.0
33059000,0572154-TRESEMME SERUM 170ML BLIND.ANTIUMIDAD,UN,1,2461.0,2461.0
30049099,0480090-TREZETE 10+10MG C/30 COMP,UN,4,7407.0,29628.0
30049099,0488783-TREZETE 20+10MG C/30 COMP,UN,1,10474.0,10474.0
30049099,0565894-TREZETE 5+10MG C/30 COMP,UN,2,6177.0,12354.0
30049099,0331981-TREZOR 10MG C/30 COMP,UN,2,3338.0,6676.0
30049099,0336292-TREZOR 20MG C/30 COMP,UN,1,5645.0,5645.0
30049099,0474128-TREZOR 40MG C/30 COMP,UN,1,10007.0,10007.0
30049099,0480101-TREZOR 5MG C/30 COMP,UN,3,2738.0,8214.0
21069030,0559445-TRIADE MAMA C/30 COMP,UN,1,3465.0,3465.0
30043999,0300863-TRIANCINOLONA EUROFARMA 1MG 10G,UN,3,567.0,1701.0
30043290,0260365-TRIANCINOLONA GERMED,UN,3,492.0,1476.0
34012010,0223900-TRICOFACIL SAB.LIQ.2L ERVA DOCE,UN,3,2208.0,6624.0
33059000,0414766-TRICOFACIL SAB.LIQ.2L LAVANDA FRANCES,UN,2,2208.0,4416.0
34012010,0308909-TRICOFACIL SAB.LIQ.2L NEUTRO,UN,1,1847.0,1847.0
34012010,0254735-TRICOFACIL SAB.LIQ.2L PERFUME DE BEBE,UN,2,2208.0,4416.0
21069050,0550390-TRIDENT C/5 BLUEBERRY PRETO,UN,21,217.0,4557.0
21069050,0146017-TRIDENT C/5 CANELA,UN,36,217.0,7812.0
21069050,0379777-TRIDENT C/5 CEREJA ICE,UN,42,217.0,9114.0
21069050,0219260-TRIDENT C/5 FRESH HERBAL,UN,7,217.0,1519.0
21069050,0138565-TRIDENT C/5 HORTELA,UN,29,230.0,6670.0
21069050,0221685-TRIDENT C/5 MELANCIA,UN,33,230.0,7590.0
21069050,0432825-TRIDENT C/5 MENTA/MENTA VERDE,UN,25,230.0,5750.0
21069050,0156514-TRIDENT C/5 MORANGO,UN,13,217.0,2821.0
21069050,0138553-TRIDENT C/5 TUTTI-FRUTTI,UN,26,217.0,5642.0
30041012,0259780-TRIFAMOX BD 875/125MG C/14 COMP,UN,1,12427.0,12427.0
30049069,0490988-TRIMUSK C/12 COMP,UN,1,1851.0,1851.0
21069030,0459842-TRIPLE OIL VITGOLD 1200ML C/60 CAPS,UN,1,7043.0,7043.0
"30049069,""0508080-TRIPLIXAM 10+2,5+5MG C/30 COMP"",UN,1,10510.0,10510.0"
"30049069,""0527673-TRIPLIXAM 5+1,25+5MG C/30 COMP"",UN,1,7112.0,7112.0"
30049099,0174206-TRISORB COL 15ML,UN,3,3371.0,10113.0
30039019,0010850-TRIVAGEL N CREME VAG+APL 60G,TB,2,7424.0,14848.0
30049077,0207931-TROK CREME 30G,UN,3,3264.0,9792.0
30049077,0273962-TROK POMADA 30G,UN,3,3264.0,9792.0
30042061,0231277-TROK-G CREME 30G,UN,1,2492.0,2492.0
30042061,0231289-TROK-G POMADA 30G,UN,1,2492.0,2492.0
30049077,0207920-TROK-N CREME 30G,UN,3,3390.0,10170.0
30049077,0235290-TROK-N POMADA 30G,UN,2,3427.0,6854.0
30049099,0010860-TROMBOFOB GEL 40G,UN,1,3481.0,3481.0
30049062,0534006-TROMETAMOL CETOROLACO EURO 10MG C/10,UN,2,925.0,1850.0
30049069,0115071-TROPINAL C/20 COMP,UN,3,2155.0,6465.0
30044990,0010863-TROPINAL SOL 15ML,UN,2,2321.0,4642.0
"30049069,""0545732-TURNO XR 12,5MG C/30 COMP"",UN,2,8272.0,16544.0"
"30049069,""0545744-TURNO XR 6,25MG C/30 COMP"",UN,2,4135.0,8270.0"
30049045,0010895-TYLENOL 200MG GTS 15ML,UN,5,2907.0,14535.0
30049045,0553294-TYLENOL 500MG EXTRA C/10 COMP,UN,3,1521.0,4563.0
30049045,0298239-TYLENOL 500MG EXTRA C/20 COMP,UN,6,3022.0,18132.0
30049045,0444510-TYLENOL 750MG C/10 COMP,UN,6,1984.0,11904.0
30049045,0010894-TYLENOL 750MG C/20 COMP,UN,6,3674.0,22044.0
30049045,0010896-TYLENOL 750MG C/4 COMP F.V.,EV,34,854.0,29036.0
30049045,0015190-TYLENOL BEBE GTS 15ML,UN,5,3872.0,19360.0
30049045,0014449-TYLENOL CRIANCA LIQ.60ML,UN,3,4034.0,12102.0
30044990,0545169-TYLENOL DC C/10 CAPS,UN,9,1786.0,16074.0
30044990,0522628-TYLENOL MULTIPLAS DORES C/20 COMP,UN,7,2789.0,19523.0
30049045,0199009-TYLENOL SINUS 500MG C/24 COMP,UN,11,1841.0,20251.0
30044200,0460110-TYLENOL SINUS 500MG C/36 COMP,UN,10,2853.0,28530.0
30044940,0010899-TYLEX 30MG C/12 COMP,UN,3,3649.0,10947.0
30044940,0275429-TYLEX 30MG C/24 COMP,UN,3,7516.0,22548.0
30049045,0567582-TYLEX 30MG C/36 COMP,UN,1,10145.0,10145.0
"30044940,""0010900-TYLEX 7,5MG C/12 COMP"",UN,1,2602.0,2602.0"
30049079,0239300-ULTRAFER 50MG GOTAS 30ML,UN,1,3745.0,3745.0
30049099,0309063-ULTRAFER C/30 COMP,UN,1,5663.0,5663.0
33049990,0545220-UMBRELLA FPS99 50G INTELLIGENT TT,UN,1,8275.0,8275.0
"30049069,""0435534-UMMA CREME VAG 6,5G C/1 APLICADOR"",UN,1,8376.0,8376.0"
39269090,0374916-UNHAS POSTICAS INFANTIL 12PCS,UN,4,499.0,1996.0
"30049099,""0380937-UNIZINCO 17,60ML/MG SOL 100ML"",UN,1,2724.0,2724.0"
30049079,0160690-UNOPROST 2MG C/30 CPDS,UN,2,2868.0,5736.0
30049079,0249711-UNOPROST 4MG C/30 COMP,UN,1,4332.0,4332.0
"30049099,""0415457-UNTRAL 2,5MG C/30 CAPS"",UN,1,12365.0,12365.0"
33049990,0570588-UREADIN 10 CREME 300ML,UN,1,6294.0,6294.0
33049990,0497354-UREADIN 10 LOCAO 200ML,UN,1,4792.0,4792.0
30049099,0177489-UREADIN 20 CREME 50G,UN,1,6852.0,6852.0
33049910,0517201-UREADIN BATH GEL 424G,UN,1,6018.0,6018.0
33049990,0561638-UREADIN PODOS DB 102G CREME,UN,1,8050.0,8050.0
30024992,0236358-URO-VAXOM 6MG C/30 CAPS,UN,1,13310.0,13310.0
21069030,0453350-UROCRAN C/30 CAPS,UN,3,9535.0,28605.0
30039099,0385762-URSACOL 150MG C/30 COMP,UN,2,12938.0,25876.0
30039099,0423997-URSACOL 300MG C/30 COMP,UN,2,24780.0,49560.0
30039099,0386636-URSACOL 50MG C/30 COMP,UN,2,5176.0,10352.0
30043939,0225953-UTROGESTAN 100MG C/30 CAPS,UN,4,6876.0,27504.0
30043939,0208842-UTROGESTAN 200MG C/14 CAPS,UN,3,6350.0,19050.0
30043939,0389357-UTROGESTAN 200MG C/42 CAPS,UN,1,19277.0,19277.0
30067000,0280918-VAGIDRAT 30GR C/10 APLICADORES,UN,2,9470.0,18940.0
30043939,0485390-VAGIFEM 10MCG C/18 COMP VAG+18APL,UN,2,12450.0,24900.0
34012010,0515820-VAGISIL SAB INTIMO 200+100G ODOR BLOC,UN,1,1568.0,1568.0
30043999,0348317-VAL BETAMETASONA GERMED CREME 30G,UN,2,925.0,1850.0
30033999,0187962-VAL BETAMETASONA MEDLEY POMADA 30G,UN,2,1902.0,3804.0
21069060,0097420-VALDA FLIPTOP 24G DIET,UN,5,966.0,4830.0
21069060,0202483-VALDA FRIENDS 25G,UN,28,362.0,10136.0
21069060,0448397-VALDA FRIENDS 50G POTE,UN,9,788.0,7092.0
21069060,0563742-VALDA LATA 50G CANELA PICANTE,UN,6,1484.0,8904.0
21069090,0008407-VALDA LATA 50G COMUM,UN,17,1387.0,23579.0
21069060,0008409-VALDA LATA 50G DIET,UN,40,1915.0,76600.0
21069030,0487395-VALDA LATA 50G VITAMINA C,UN,13,1375.0,17875.0
"21069060,""0563766-VALDA SACHE VITAMINA C 41,25G FRAMBOE"",UN,1,1238.0,1238.0"
21069060,0010172-VALDA TABLETE MENTA C/1 F.V.,UN,163,61.0,9943.0
30039099,0013848-VALERIANE 50MG C/20 DRGS,UN,1,7098.0,7098.0
30044990,0260218-VALERIMED 50MG C/20 COMP,UN,1,879.0,879.0
30039074,0171497-VALIUM 10MG C/30 COMP,UN,1,2560.0,2560.0
30049069,0328131-VALSARTANA BIOSINT 160MG C/30 COMP,UN,4,2560.0,10240.0
30049069,0495153-VALSARTANA EURO 160MG C/30 COMP,UN,4,3018.0,12072.0
30049069,0497415-VALSARTANA EURO 80MG C/30 COMP,UN,4,1663.0,6652.0
30049069,0495422-VALSARTANA GERMED 320MG C/30 COMP,UN,3,4487.0,13461.0
30049069,0570649-VALSARTANA NOVAQUIMICA 320MG C/30 COM,UN,2,3645.0,7290.0
30049099,0011826-VALTREX 500MG C/10,UN,2,12102.0,24204.0
33049990,0373626-VARICELL CREME 300G,UN,1,3735.0,3735.0
30039099,0477216-VARICELL PHYTO C/30 COMP,UN,1,4042.0,4042.0
27121000,0562000-VASELINA LIQ STORK 100ML,UN,3,499.0,1497.0
33049990,0451612-VASELINA LIQ VASEMAX 100ML,UN,1,487.0,487.0
33049990,0302551-VASELINA SOLIDA FARMAX 70G,UN,2,930.0,1860.0
30049067,0012192-VASOPRIL 10MG C/30 COMP,UN,2,2930.0,5860.0
30049067,0101296-VASOPRIL PLUS 10/25MG C/30 COMP,UN,1,5078.0,5078.0
"30049067,""0107582-VASOPRIL PLUS 20/12,5MG C/30 COMP"",UN,1,7806.0,7806.0"
30049069,0486020-VASTAREL LP 80MG C/30 COMP,UN,1,17129.0,17129.0
30049069,0245272-VASTAREL MR C/30 COMP,UN,2,8269.0,16538.0
30049039,0472783-VATIS 150MG C/60 COMP,UN,3,7195.0,21585.0
30039099,0324315-VECASTEN COMP C/30,UN,1,11584.0,11584.0
33079000,0521340-VEET CREME CORPO 100ML PELE SENSIVEL,UN,1,2400.0,2400.0
33079000,0520930-VEET CREME CORPO 200ML FOR MEN PELE N,UN,1,3826.0,3826.0
33079000,0520941-VEET CREME CORPO/PERNA 200ML PELE NOR,UN,3,4042.0,12126.0
33079000,0559201-VEET FOLHA VIRILHA/AXILAS PURE FRESHC,UN,3,2005.0,6015.0
30049079,0337472-VELIJA 30MG C/30 CAPS,UN,7,6376.0,44632.0
30049079,0344538-VELIJA 60MG C/30 CAPS,UN,3,12749.0,38247.0
30049039,0523100-VELLANA 50G C/30 CAPS,UN,1,8057.0,8057.0
33049990,0448385-VENALOT CREME 240ML,UN,1,5538.0,5538.0
30049099,0364273-VENLIFT OD 150MG C/30 COMP,UN,2,13586.0,27172.0
"30049099,""0364285-VENLIFT OD 37,5MG C/30 COMP"",UN,3,4130.0,12390.0"
30049099,0356112-VENLIFT OD 75MG C/30 COMP,UN,2,10022.0,20044.0
30049059,0541928-VENTUS 50MCG SPRAY 60 DOSES,UN,1,3788.0,3788.0
30049079,0404563-VENULA 200MG C/30 CAPS,UN,1,3535.0,3535.0
30049049,0288048-VENVANSE 30MG C/28 CAPS,UN,2,37103.0,74206.0
30049049,0453837-VENVANSE 50MG C/28 CAPS GEL,UN,1,48327.0,48327.0
30049049,0426706-VENVANSE 70MG C/28 CAPS GEL,UN,1,48041.0,48041.0
30049069,0467196-VENZER 16MG C/30 COMP,UN,2,7223.0,14446.0
30049069,0453715-VENZER 32MG C/30 COMP,UN,2,7910.0,15820.0
30049069,0429977-VENZER 8MG C/30 COMP,UN,3,7303.0,21909.0
"30049069,""0426718-VENZER HCT 16/12,5MG C/30 COMP"",UN,3,7553.0,22659.0"
"30049069,""0558289-VENZER HCT 16/12,5MG C/90 COMP"",UN,1,15242.0,15242.0"
"30049069,""0478751-VENZER HCT 8/12,5MG C/30 COMP"",UN,1,7551.0,7551.0"
30049029,0014960-VERRUX 10ML,UN,1,6050.0,6050.0
30049069,0168601-VERTIGIUM 10MG C/50 COMP,UN,5,1113.0,5565.0
30049099,0451697-VERTIGOHEEL C/50 COMP,UN,1,8178.0,8178.0
30042099,0205094-VERUTEX B CREME 15G,UN,3,8352.0,25056.0
30042099,0013728-VERUTEX CREME 15G,UN,4,6908.0,27632.0
30049069,0419089-VESICARE 10MG C/30 COMP,UN,1,21832.0,21832.0
30049069,0344942-VESICARE 5MG C/30 COMP,UN,1,18029.0,18029.0
"30049099,""0469214-VESOMNI 6/0,4MG C/30 COMP"",UN,1,17887.0,17887.0"
30049099,0164822-VIAGRA 100MG C/04 COMP,UN,3,17717.0,53151.0
30049099,0264706-VIAGRA 50MG C/01 COMP,UN,1,2986.0,2986.0
30049099,0013636-VIAGRA 50MG C/04 COMP,UN,2,12288.0,24576.0
30049099,0011182-VIBRAL GTS 10ML,UN,2,1923.0,3846.0
30049069,0011183-VIBRAL XPE ADULTO 120ML,UN,3,2634.0,7902.0
30049069,0011181-VIBRAL XPE PEDIATRICO 120ML,UN,3,2404.0,7212.0
33072010,0392657-VICHY DS HOMME 48H 50ML IDEAL FINISH,UN,1,12681.0,12681.0
33072010,0356185-VICHY DS WOMEM 48H 50ML ANTI-TRANS S/,UN,1,12681.0,12681.0
33049910,0505248-VICHY MINERAL 89 50ML,UN,2,14239.0,28478.0
33051000,0567252-VICHY SH 125G DERCOS ANTICASPA OLEOSO,UN,2,6255.0,12510.0
33051000,0567264-VICHY SH 300G DERCOS ANTICASPA SECOS,UN,1,9696.0,9696.0
30049099,0011190-VICK INALADOR BASTAO F.V.,UN,13,1758.0,22854.0
30049045,0310640-VICK PYRENA 5G F.V MEL/LIMAO,UN,49,391.0,19159.0
30049099,0012195-VICK VAPORUB 12G,UN,31,1706.0,52886.0
30049099,0175044-VICK VAPORUB 30G,UN,6,3619.0,21714.0
30049099,0012196-VICK VAPORUB 50G,UN,2,5419.0,10838.0
30049029,0150546-VICK XPE 44E 120ML,UN,5,2992.0,14960.0
30049029,0527917-VICK XPE MEL 100ML,UN,3,2994.0,8982.0
30049099,0487334-VICK XPE PED 120ML,UN,4,2989.0,11956.0
30049099,0190052-VICOG C/30 COMP,UN,3,2575.0,7725.0
30049039,0176627-VIDISIC GEL OFT 10G,UN,2,4787.0,9574.0
30042099,0239617-VIGADEXA SUSP OFTALM. 5ML,UN,3,4159.0,12477.0
30042099,0192632-VIGAMOX COLIRIO 15ML,UN,2,4250.0,8500.0
21069090,0419322-VINTE BI C/10 CAPS,UN,3,8456.0,25368.0
21069090,0447205-VINTE BI C/30 CAPS,UN,1,21082.0,21082.0
"30049099,""0522176-VIOFTA 0,15% SOL OFT 10ML"",UN,2,4289.0,8578.0"
"30049099,""0516351-VIOFTA 0,4% SOL OFT 10ML"",UN,1,7122.0,7122.0"
34013000,0212943-VISAGE GEL ESFOLIANTE 75G/75ML,UN,2,2579.0,5158.0
34013000,0221538-VISAGE GEL LIMPEZA REFR P.OLEOSA 150M,UN,1,1860.0,1860.0
33049990,0221540-VISAGE LOCAO DEMAQ DOUBLE EFFECT 125M,UN,3,1939.0,5817.0
33049990,0213000-VISAGE TONICO ADSTRIGENTE 200ML,UN,2,1663.0,3326.0
21069090,0560483-VISIOPRED 10MG SOL OFT 5ML,UN,1,2004.0,2004.0
21069030,0526908-VIT B12 METILCOBALAMINA DUOM C/60 CAP,UN,2,1504.0,3008.0
30045090,0011282-VITA-E 400 C/30 CAPS,UN,3,3434.0,10302.0
"30045060,""0246244-VITACID 0,05% CREME 25G"",UN,1,4385.0,4385.0"
30045060,0285437-VITACID ACNE GEL 25G,UN,2,8353.0,16706.0
30045060,0207674-VITACID PLUS CREME 15G,UN,1,11523.0,11523.0
21069030,0505542-VITAMINA A DUOM C/60 CAPS,UN,4,1394.0,5576.0
30045090,0459316-VITAMINA B12 DUOM C/60 CAPS,UN,2,1298.0,2596.0
21069030,0549339-VITAMINA B6 DUOM C/60 CAPS,UN,2,1460.0,2920.0
30045050,0537461-VITAMINA D3 NEOQUIM 10.000UI C/4 CAPS,UN,2,825.0,1650.0
30045050,0563106-VITAMINA D3 NEOQUIM 5.000UI C/30 CAPS,UN,10,967.0,9670.0
21069030,0567997-VITAMINA E 400MG C/30 CAPS NATULAB,UN,2,1705.0,3410.0
21069030,0533792-VITAMINA E DUOM C/60 CAPS,UN,1,1870.0,1870.0
21069030,0478824-VITAMINA K2 DUOM C/60 CAPS,UN,1,2333.0,2333.0
21069030,0467709-VITAMINA K2 VITGOLD C/60 CAPS,UN,2,9021.0,18042.0
21069030,0497048-VITAMINA K2+D3 VITGOLD C/60 CAPS,UN,1,8816.0,8816.0
21069030,0567899-VITAMINA K2+MENAQIINONA DUOM C/60 CAP,UN,1,4499.0,4499.0
21069090,0563120-VITAMINA KIDS NEOQUIMICA C/60 COMP MA,UN,4,1473.0,5892.0
19059020,0565649-VITAO BISC ARROZ 60G FRUTAS VERMELHAS,CX,2,757.0,1514.0
19059020,0565686-VITAO BISC TAPIOCA 60G COCO,CX,1,757.0,757.0
18063210,0565698-VITAO CHOC 22G ZERO AO LEITE 39% CACA,CX,1,451.0,451.0
30045090,0453532-VITERC 1G EFERV C/10,UN,49,240.0,11760.0
30039019,0555153-VITERGAN D ZINCO C/30 COMP,UN,1,9010.0,9010.0
21069030,0526334-VITERGAN MASTER N C/30 COMP,UN,1,8824.0,8824.0
30039019,0011400-VITERGAN ZINCO C/30 COMP,UN,2,8101.0,16202.0
30039019,0011401-VITERGAN ZINCO PLUS C/30 COMP,UN,3,10639.0,31917.0
21069030,0519720-VITERSOL DK2 C/30 COMP,UN,1,6711.0,6711.0
30049066,0011420-VODOL CREME 28G,UN,2,2870.0,5740.0
33072090,0317640-VODOL PREVENT 100G S/PERFUME,UN,1,850.0,850.0
33072090,0408745-VODOL PREVENT 90G AERO,UN,1,1864.0,1864.0
30049066,0236236-VODOL SPRAY 20MG/ML LOCAO 60ML,UN,1,4296.0,4296.0
30049069,0548270-VOLIG 4MG C/10 COMP,UN,15,397.0,5955.0
30049069,0550389-VOLIG 8MG C/10 COMP,UN,9,798.0,7182.0
30049037,0011428-VOLTAREN 50MG C/20 COMP,UN,1,4428.0,4428.0
30049037,0011430-VOLTAREN 75MG C/5 AMP 3ML,UN,1,2189.0,2189.0
30049037,0011433-VOLTAREN RET 100MG C/10 COMP,UN,1,4235.0,4235.0
30049037,0011435-VOLTAREN SR 75MG CX/20 CPDS,UN,1,4548.0,4548.0
30049069,0223678-VONAU FLASH 4MG C/10 COMP,UN,32,3283.0,105056.0
30049069,0467100-VONAU FLASH 4MG C/10 COMP MENTA,UN,3,3857.0,11571.0
30049069,0224773-VONAU FLASH 8MG C/10 COMP,UN,41,6466.0,265106.0
30049062,0538127-VORIC SL 10MG C/10 COMP,UN,1,2539.0,2539.0
"33049990,""0571023-VULT BALM PROT.LABIAL 6,5G BEIJINHO"",UN,3,2343.0,7029.0"
"33049990,""0571011-VULT BALM PROT.LABIAL 6,5G BRIGADEIRO"",UN,3,2343.0,7029.0"
"33049990,""0571000-VULT BALM PROT.LABIAL 6,5G MORANGO"",UN,3,2343.0,7029.0"
33049990,0571377-VULT BASE LIQ 26ML HIDRALURONIC V180,UN,14,1465.0,20510.0
33049990,0551325-VULT BASE LIQ 26ML MEGA V170,UN,4,1817.0,7268.0
33049990,0506123-VULT BASE LIQ 26ML NANO HD V 250,UN,3,2592.0,7776.0
33042010,0569819-VULT CANETA SOBRANCELHA 1ML 01,UN,5,2994.0,14970.0
33042010,0569807-VULT CANETA SOBRANCELHA 1ML 02,UN,4,2994.0,11976.0
33059000,0538531-VULT COND 325ML CACHOS,UN,1,1587.0,1587.0
33059000,0545059-VULT COND 325ML EXPLOSãO DE FORçA,UN,2,1587.0,3174.0
33059000,0538543-VULT COND 325ML LISOS,UN,2,1792.0,3584.0
33049990,0569783-VULT CORRETIVO LIQ 6G NANO HD V160,UN,2,2279.0,4558.0
33059000,0571390-VULT CR.DEFRIS.TERMOPROT.100ML LISOS,UN,14,2552.0,35728.0
33049990,0527245-VULT CR.FACIAL 100G GEL REFRESCANTE,UN,2,1687.0,3374.0
"33042010,""0527160-VULT DELINEADOR LIQ 2,5ML PRETO"",UN,1,2018.0,2018.0"
33030020,0571389-VULT FIXADOR DE MAQUIAGEM 100ML,UN,13,2006.0,26078.0
"33041000,""0538410-VULT GLOSS 5,2ML GLOSS LIPS PESSEGO"",UN,2,2448.0,4896.0"
"33041000,""0538421-VULT GLOSS 5,2ML GLOSS LIPS ROSADO"",UN,1,2448.0,2448.0"
"33041000,""0538922-VULT GLOSS 5,2ML GLOSS LIPS RUBI"",UN,1,2348.0,2348.0"
"33041000,""0535700-VULT GLOSS 5,2ML SOLEIL SUNSET BRONZE"",UN,2,2448.0,4896.0"
33041000,0571084-VULT GLOSS STICK 2G BATON DOURADO TRA,UN,6,3125.0,18750.0
33041000,0571059-VULT GLOSS STICK 2G BATON MALVA,UN,2,3124.0,6248.0
33041000,0571060-VULT GLOSS STICK 2G BATON MARROM,UN,6,3133.0,18798.0
33041000,0551290-VULT HIDR.LABIAL FRUITELA 8ML MORANGO,UN,1,1557.0,1557.0
33042010,0519842-VULT LAPIS DE OLHO MARROM QUENTE,UN,3,1396.0,4188.0
33042010,0519878-VULT LAPIS DE OLHO PRETO INTENSO,UN,5,1364.0,6820.0
33042010,0519891-VULT LAPIS DE SOBRANCELHA 1,UN,2,1237.0,2474.0
33042010,0519880-VULT LAPIS DE SOBRANCELHA 2,UN,7,1237.0,8659.0
33042010,0569832-VULT MASC SOBRANCELHA 3G SUPER FIX 01,UN,2,2518.0,5036.0
33042010,0569820-VULT MASC SOBRANCELHA 3G SUPER FIX 02,UN,2,2525.0,5050.0
33042010,0535699-VULT MASC.CILIOS EXTREM ICONIC 10G,UN,2,3051.0,6102.0
33042010,0535687-VULT MASC.CILIOS EXTREM SUPER LASHES,UN,2,3064.0,6128.0
33042010,0569795-VULT MASC.CILIOS EXTREME BOMBASTIC 10,UN,1,3064.0,3064.0
33042010,0545060-VULT PALETA SOMBRA 5G QUART SOBRANCEL,UN,1,2746.0,2746.0
33049100,0571365-VULT PO COMPACTO BASIC 9G V490,UN,13,1947.0,25311.0
33049100,0553318-VULT PO SOLTO NIINA SECRETS 12G COR 3,UN,1,4286.0,4286.0
34013000,0538445-VULT SAB LIQ.200ML HIALURONIC FRESH,UN,1,1007.0,1007.0
"30049079,""0555336-VYNAXA 2,5MG C/30 COMP"",UN,1,6463.0,6463.0"
30049059,0407272-VYTORIN 10+10MG C/30 COMP,UN,3,15032.0,45096.0
30049059,0406409-VYTORIN 10+20MG C/30 COMP,UN,1,9269.0,9269.0
"30043929,""0569563-WEGOVY 0,25MG/ML C/4 AGULHAS"",UN,1,106158.0,106158.0"
"30043929,""0551900-WEGOVY 1,7MG/ML C/4 AGULHAS"",UN,2,136102.0,272204.0"
30043929,0551447-WEGOVY 1MG/ML C/4 AGULHAS,UN,1,107357.0,107357.0
"30049099,""0556418-WEGOVY 2,4MG/ML C/4 AGULHAS"",UN,3,163070.0,489210.0"
30049039,0266810-WELLBUTRIN XL 150MG C/30 COMP,UN,1,15569.0,15569.0
30049029,0140074-WINTER AP C/8,UN,3,2902.0,8706.0
